Start Week,End Week,MMWRyear,MMWRweek,Jurisdiction,COVID-19 Deaths,Total Deaths
12/29/2019,01/04/2020,2020,1,HHS Region 10,0.0,2294.0
01/05/2020,01/11/2020,2020,2,HHS Region 10,0.0,2408.0
01/12/2020,01/18/2020,2020,3,HHS Region 10,0.0,2387.0
01/19/2020,01/25/2020,2020,4,HHS Region 10,0.0,2314.0
01/26/2020,02/01/2020,2020,5,HHS Region 10,0.0,2267.0
02/02/2020,02/08/2020,2020,6,HHS Region 10,0.0,2304.0
02/09/2020,02/15/2020,2020,7,HHS Region 10,0.0,2335.0
02/16/2020,02/22/2020,2020,8,HHS Region 10,0.0,2266.0
02/23/2020,02/29/2020,2020,9,HHS Region 10,,2263.0
03/01/2020,03/07/2020,2020,10,HHS Region 10,21.0,2357.0
03/08/2020,03/14/2020,2020,11,HHS Region 10,31.0,2297.0
03/15/2020,03/21/2020,2020,12,HHS Region 10,69.0,2381.0
03/22/2020,03/28/2020,2020,13,HHS Region 10,151.0,2497.0
03/29/2020,04/04/2020,2020,14,HHS Region 10,194.0,2466.0
04/05/2020,04/11/2020,2020,15,HHS Region 10,198.0,2478.0
04/12/2020,04/18/2020,2020,16,HHS Region 10,161.0,2380.0
04/19/2020,04/25/2020,2020,17,HHS Region 10,150.0,2329.0
04/26/2020,05/02/2020,2020,18,HHS Region 10,104.0,2215.0
05/03/2020,05/09/2020,2020,19,HHS Region 10,113.0,2330.0
05/10/2020,05/16/2020,2020,20,HHS Region 10,91.0,2219.0
05/17/2020,05/23/2020,2020,21,HHS Region 10,64.0,2199.0
05/24/2020,05/30/2020,2020,22,HHS Region 10,51.0,2186.0
05/31/2020,06/06/2020,2020,23,HHS Region 10,45.0,2104.0
06/07/2020,06/13/2020,2020,24,HHS Region 10,67.0,2192.0
06/14/2020,06/20/2020,2020,25,HHS Region 10,43.0,2237.0
06/21/2020,06/27/2020,2020,26,HHS Region 10,61.0,2161.0
06/28/2020,07/04/2020,2020,27,HHS Region 10,70.0,2258.0
07/05/2020,07/11/2020,2020,28,HHS Region 10,91.0,2262.0
07/12/2020,07/18/2020,2020,29,HHS Region 10,106.0,2333.0
07/19/2020,07/25/2020,2020,30,HHS Region 10,152.0,2341.0
07/26/2020,08/01/2020,2020,31,HHS Region 10,177.0,2387.0
08/02/2020,08/08/2020,2020,32,HHS Region 10,161.0,2417.0
08/09/2020,08/15/2020,2020,33,HHS Region 10,150.0,2343.0
08/16/2020,08/22/2020,2020,34,HHS Region 10,141.0,2473.0
08/23/2020,08/29/2020,2020,35,HHS Region 10,112.0,2286.0
08/30/2020,09/05/2020,2020,36,HHS Region 10,106.0,2392.0
09/06/2020,09/12/2020,2020,37,HHS Region 10,79.0,2278.0
09/13/2020,09/19/2020,2020,38,HHS Region 10,80.0,2387.0
09/20/2020,09/26/2020,2020,39,HHS Region 10,99.0,2304.0
09/27/2020,10/03/2020,2020,40,HHS Region 10,101.0,2280.0
10/04/2020,10/10/2020,2020,41,HHS Region 10,95.0,2336.0
10/11/2020,10/17/2020,2020,42,HHS Region 10,132.0,2292.0
10/18/2020,10/24/2020,2020,43,HHS Region 10,142.0,2396.0
10/25/2020,10/31/2020,2020,44,HHS Region 10,185.0,2443.0
11/01/2020,11/07/2020,2020,45,HHS Region 10,189.0,2584.0
11/08/2020,11/14/2020,2020,46,HHS Region 10,241.0,2685.0
11/15/2020,11/21/2020,2020,47,HHS Region 10,305.0,2672.0
11/22/2020,11/28/2020,2020,48,HHS Region 10,395.0,2679.0
11/29/2020,12/05/2020,2020,49,HHS Region 10,505.0,2812.0
12/06/2020,12/12/2020,2020,50,HHS Region 10,504.0,2864.0
12/13/2020,12/19/2020,2020,51,HHS Region 10,473.0,2861.0
12/20/2020,12/26/2020,2020,52,HHS Region 10,451.0,2788.0
12/27/2020,01/02/2021,2020,53,HHS Region 10,405.0,2709.0
