Start Week,End Week,MMWRyear,MMWRweek,Jurisdiction,COVID-19 Deaths,Total Deaths
01/01/2023,01/07/2023,2023,1,HHS Region 4,904.0,15587.0
01/08/2023,01/14/2023,2023,2,HHS Region 4,891.0,15462.0
01/15/2023,01/21/2023,2023,3,HHS Region 4,870.0,15137.0
01/22/2023,01/28/2023,2023,4,HHS Region 4,743.0,14554.0
01/29/2023,02/04/2023,2023,5,HHS Region 4,710.0,14543.0
02/05/2023,02/11/2023,2023,6,HHS Region 4,583.0,14641.0
02/12/2023,02/18/2023,2023,7,HHS Region 4,510.0,14145.0
02/19/2023,02/25/2023,2023,8,HHS Region 4,526.0,14233.0
02/26/2023,03/04/2023,2023,9,HHS Region 4,422.0,13821.0
03/05/2023,03/11/2023,2023,10,HHS Region 4,371.0,13817.0
03/12/2023,03/18/2023,2023,11,HHS Region 4,347.0,13802.0
03/19/2023,03/25/2023,2023,12,HHS Region 4,377.0,14295.0
03/26/2023,04/01/2023,2023,13,HHS Region 4,303.0,13903.0
04/02/2023,04/08/2023,2023,14,HHS Region 4,285.0,13251.0
04/09/2023,04/15/2023,2023,15,HHS Region 4,250.0,13526.0
04/16/2023,04/22/2023,2023,16,HHS Region 4,244.0,13567.0
04/23/2023,04/29/2023,2023,17,HHS Region 4,248.0,13240.0
04/30/2023,05/06/2023,2023,18,HHS Region 4,230.0,13375.0
05/07/2023,05/13/2023,2023,19,HHS Region 4,216.0,13536.0
05/14/2023,05/20/2023,2023,20,HHS Region 4,163.0,13186.0
05/21/2023,05/27/2023,2023,21,HHS Region 4,186.0,12785.0
05/28/2023,06/03/2023,2023,22,HHS Region 4,182.0,13263.0
06/04/2023,06/10/2023,2023,23,HHS Region 4,167.0,13071.0
06/11/2023,06/17/2023,2023,24,HHS Region 4,169.0,13193.0
06/18/2023,06/24/2023,2023,25,HHS Region 4,172.0,13056.0
06/25/2023,07/01/2023,2023,26,HHS Region 4,149.0,13014.0
07/02/2023,07/08/2023,2023,27,HHS Region 4,157.0,13200.0
07/09/2023,07/15/2023,2023,28,HHS Region 4,158.0,12938.0
07/16/2023,07/22/2023,2023,29,HHS Region 4,161.0,12848.0
07/23/2023,07/29/2023,2023,30,HHS Region 4,181.0,13223.0
07/30/2023,08/05/2023,2023,31,HHS Region 4,264.0,13128.0
08/06/2023,08/12/2023,2023,32,HHS Region 4,266.0,13334.0
08/13/2023,08/19/2023,2023,33,HHS Region 4,287.0,13220.0
08/20/2023,08/26/2023,2023,34,HHS Region 4,322.0,13312.0
08/27/2023,09/02/2023,2023,35,HHS Region 4,382.0,13021.0
09/03/2023,09/09/2023,2023,36,HHS Region 4,396.0,13145.0
09/10/2023,09/16/2023,2023,37,HHS Region 4,406.0,13038.0
09/17/2023,09/23/2023,2023,38,HHS Region 4,382.0,12874.0
09/24/2023,09/30/2023,2023,39,HHS Region 4,357.0,12776.0
10/01/2023,10/07/2023,2023,40,HHS Region 4,299.0,12160.0
10/08/2023,10/14/2023,2023,41,HHS Region 4,259.0,11453.0
10/15/2023,10/21/2023,2023,42,HHS Region 4,229.0,9408.0
10/22/2023,10/28/2023,2023,43,HHS Region 4,129.0,5437.0
