Start Week,End Week,MMWRyear,MMWRweek,Jurisdiction,COVID-19 Deaths,Total Deaths
01/02/2022,01/08/2022,2022,1,HHS Region 4,2393.0,16799.0
01/09/2022,01/15/2022,2022,2,HHS Region 4,3567.0,18610.0
01/16/2022,01/22/2022,2022,3,HHS Region 4,4302.0,18960.0
01/23/2022,01/29/2022,2022,4,HHS Region 4,4916.0,19957.0
01/30/2022,02/05/2022,2022,5,HHS Region 4,4680.0,19413.0
02/06/2022,02/12/2022,2022,6,HHS Region 4,4082.0,18335.0
02/13/2022,02/19/2022,2022,7,HHS Region 4,3178.0,17122.0
02/20/2022,02/26/2022,2022,8,HHS Region 4,2266.0,15608.0
02/27/2022,03/05/2022,2022,9,HHS Region 4,1695.0,15070.0
03/06/2022,03/12/2022,2022,10,HHS Region 4,1211.0,14426.0
03/13/2022,03/19/2022,2022,11,HHS Region 4,825.0,13911.0
03/20/2022,03/26/2022,2022,12,HHS Region 4,646.0,13418.0
03/27/2022,04/02/2022,2022,13,HHS Region 4,481.0,13583.0
04/03/2022,04/09/2022,2022,14,HHS Region 4,382.0,13335.0
04/10/2022,04/16/2022,2022,15,HHS Region 4,344.0,13278.0
04/17/2022,04/23/2022,2022,16,HHS Region 4,301.0,13118.0
04/24/2022,04/30/2022,2022,17,HHS Region 4,302.0,13291.0
05/01/2022,05/07/2022,2022,18,HHS Region 4,273.0,13078.0
05/08/2022,05/14/2022,2022,19,HHS Region 4,295.0,13094.0
05/15/2022,05/21/2022,2022,20,HHS Region 4,320.0,13379.0
05/22/2022,05/28/2022,2022,21,HHS Region 4,383.0,13136.0
05/29/2022,06/04/2022,2022,22,HHS Region 4,425.0,13310.0
06/05/2022,06/11/2022,2022,23,HHS Region 4,472.0,13795.0
06/12/2022,06/18/2022,2022,24,HHS Region 4,552.0,13570.0
06/19/2022,06/25/2022,2022,25,HHS Region 4,640.0,13657.0
06/26/2022,07/02/2022,2022,26,HHS Region 4,651.0,13459.0
07/03/2022,07/09/2022,2022,27,HHS Region 4,724.0,13625.0
07/10/2022,07/16/2022,2022,28,HHS Region 4,818.0,13470.0
07/17/2022,07/23/2022,2022,29,HHS Region 4,926.0,13956.0
07/24/2022,07/30/2022,2022,30,HHS Region 4,906.0,13694.0
07/31/2022,08/06/2022,2022,31,HHS Region 4,949.0,14063.0
08/07/2022,08/13/2022,2022,32,HHS Region 4,939.0,13724.0
08/14/2022,08/20/2022,2022,33,HHS Region 4,933.0,13751.0
08/21/2022,08/27/2022,2022,34,HHS Region 4,879.0,13806.0
08/28/2022,09/03/2022,2022,35,HHS Region 4,807.0,13720.0
09/04/2022,09/10/2022,2022,36,HHS Region 4,760.0,13772.0
09/11/2022,09/17/2022,2022,37,HHS Region 4,677.0,13707.0
09/18/2022,09/24/2022,2022,38,HHS Region 4,689.0,13850.0
09/25/2022,10/01/2022,2022,39,HHS Region 4,566.0,13642.0
10/02/2022,10/08/2022,2022,40,HHS Region 4,533.0,13980.0
10/09/2022,10/15/2022,2022,41,HHS Region 4,485.0,13870.0
10/16/2022,10/22/2022,2022,42,HHS Region 4,466.0,14072.0
10/23/2022,10/29/2022,2022,43,HHS Region 4,460.0,14064.0
10/30/2022,11/05/2022,2022,44,HHS Region 4,456.0,14118.0
11/06/2022,11/12/2022,2022,45,HHS Region 4,376.0,14006.0
11/13/2022,11/19/2022,2022,46,HHS Region 4,438.0,13918.0
11/20/2022,11/26/2022,2022,47,HHS Region 4,454.0,14507.0
11/27/2022,12/03/2022,2022,48,HHS Region 4,460.0,14510.0
12/04/2022,12/10/2022,2022,49,HHS Region 4,537.0,15004.0
12/11/2022,12/17/2022,2022,50,HHS Region 4,549.0,14268.0
12/18/2022,12/24/2022,2022,51,HHS Region 4,572.0,15052.0
12/25/2022,12/31/2022,2022,52,HHS Region 4,710.0,16054.0
