Start Week,End Week,MMWRyear,MMWRweek,Jurisdiction,COVID-19 Deaths,Total Deaths
12/29/2019,01/04/2020,2020,1,HHS Region 6,0.0,7228.0
01/05/2020,01/11/2020,2020,2,HHS Region 6,0.0,7411.0
01/12/2020,01/18/2020,2020,3,HHS Region 6,,7103.0
01/19/2020,01/25/2020,2020,4,HHS Region 6,0.0,6892.0
01/26/2020,02/01/2020,2020,5,HHS Region 6,0.0,7006.0
02/02/2020,02/08/2020,2020,6,HHS Region 6,0.0,7097.0
02/09/2020,02/15/2020,2020,7,HHS Region 6,0.0,7160.0
02/16/2020,02/22/2020,2020,8,HHS Region 6,,7027.0
02/23/2020,02/29/2020,2020,9,HHS Region 6,,6989.0
03/01/2020,03/07/2020,2020,10,HHS Region 6,,7015.0
03/08/2020,03/14/2020,2020,11,HHS Region 6,0.0,6895.0
03/15/2020,03/21/2020,2020,12,HHS Region 6,58.0,7024.0
03/22/2020,03/28/2020,2020,13,HHS Region 6,263.0,7312.0
03/29/2020,04/04/2020,2020,14,HHS Region 6,584.0,7342.0
04/05/2020,04/11/2020,2020,15,HHS Region 6,755.0,7662.0
04/12/2020,04/18/2020,2020,16,HHS Region 6,729.0,7494.0
04/19/2020,04/25/2020,2020,17,HHS Region 6,686.0,7491.0
04/26/2020,05/02/2020,2020,18,HHS Region 6,641.0,7226.0
05/03/2020,05/09/2020,2020,19,HHS Region 6,590.0,7265.0
05/10/2020,05/16/2020,2020,20,HHS Region 6,513.0,7159.0
05/17/2020,05/23/2020,2020,21,HHS Region 6,391.0,7152.0
05/24/2020,05/30/2020,2020,22,HHS Region 6,428.0,6983.0
05/31/2020,06/06/2020,2020,23,HHS Region 6,361.0,7131.0
06/07/2020,06/13/2020,2020,24,HHS Region 6,382.0,7194.0
06/14/2020,06/20/2020,2020,25,HHS Region 6,488.0,7363.0
06/21/2020,06/27/2020,2020,26,HHS Region 6,600.0,7390.0
06/28/2020,07/04/2020,2020,27,HHS Region 6,994.0,7926.0
07/05/2020,07/11/2020,2020,28,HHS Region 6,1503.0,8652.0
07/12/2020,07/18/2020,2020,29,HHS Region 6,2031.0,9273.0
07/19/2020,07/25/2020,2020,30,HHS Region 6,2311.0,9555.0
07/26/2020,08/01/2020,2020,31,HHS Region 6,2171.0,9191.0
08/02/2020,08/08/2020,2020,32,HHS Region 6,1939.0,8929.0
08/09/2020,08/15/2020,2020,33,HHS Region 6,1785.0,8949.0
08/16/2020,08/22/2020,2020,34,HHS Region 6,1389.0,8206.0
08/23/2020,08/29/2020,2020,35,HHS Region 6,1208.0,8159.0
08/30/2020,09/05/2020,2020,36,HHS Region 6,989.0,7975.0
09/06/2020,09/12/2020,2020,37,HHS Region 6,888.0,7571.0
09/13/2020,09/19/2020,2020,38,HHS Region 6,785.0,7554.0
09/20/2020,09/26/2020,2020,39,HHS Region 6,787.0,7593.0
09/27/2020,10/03/2020,2020,40,HHS Region 6,735.0,7644.0
10/04/2020,10/10/2020,2020,41,HHS Region 6,868.0,7896.0
10/11/2020,10/17/2020,2020,42,HHS Region 6,922.0,7561.0
10/18/2020,10/24/2020,2020,43,HHS Region 6,1137.0,7990.0
10/25/2020,10/31/2020,2020,44,HHS Region 6,1345.0,8353.0
11/01/2020,11/07/2020,2020,45,HHS Region 6,1584.0,8816.0
11/08/2020,11/14/2020,2020,46,HHS Region 6,1876.0,9022.0
11/15/2020,11/21/2020,2020,47,HHS Region 6,2077.0,9073.0
11/22/2020,11/28/2020,2020,48,HHS Region 6,2372.0,9273.0
11/29/2020,12/05/2020,2020,49,HHS Region 6,2640.0,9667.0
12/06/2020,12/12/2020,2020,50,HHS Region 6,2822.0,10071.0
12/13/2020,12/19/2020,2020,51,HHS Region 6,2797.0,10200.0
12/20/2020,12/26/2020,2020,52,HHS Region 6,2915.0,10164.0
12/27/2020,01/02/2021,2020,53,HHS Region 6,3225.0,10709.0
