Start Week,End Week,MMWRyear,MMWRweek,Jurisdiction,COVID-19 Deaths,Total Deaths
01/02/2022,01/08/2022,2022,1,HHS Region 2,1821.0,6857.0
01/09/2022,01/15/2022,2022,2,HHS Region 2,2281.0,7541.0
01/16/2022,01/22/2022,2022,3,HHS Region 2,2194.0,7245.0
01/23/2022,01/29/2022,2022,4,HHS Region 2,1852.0,6608.0
01/30/2022,02/05/2022,2022,5,HHS Region 2,1393.0,6228.0
02/06/2022,02/12/2022,2022,6,HHS Region 2,902.0,5631.0
02/13/2022,02/19/2022,2022,7,HHS Region 2,674.0,5179.0
02/20/2022,02/26/2022,2022,8,HHS Region 2,396.0,4735.0
02/27/2022,03/05/2022,2022,9,HHS Region 2,329.0,4834.0
03/06/2022,03/12/2022,2022,10,HHS Region 2,247.0,4714.0
03/13/2022,03/19/2022,2022,11,HHS Region 2,169.0,4611.0
03/20/2022,03/26/2022,2022,12,HHS Region 2,153.0,4460.0
03/27/2022,04/02/2022,2022,13,HHS Region 2,127.0,4465.0
04/03/2022,04/09/2022,2022,14,HHS Region 2,123.0,4534.0
04/10/2022,04/16/2022,2022,15,HHS Region 2,118.0,4396.0
04/17/2022,04/23/2022,2022,16,HHS Region 2,154.0,4315.0
04/24/2022,04/30/2022,2022,17,HHS Region 2,182.0,4467.0
05/01/2022,05/07/2022,2022,18,HHS Region 2,208.0,4554.0
05/08/2022,05/14/2022,2022,19,HHS Region 2,275.0,4747.0
05/15/2022,05/21/2022,2022,20,HHS Region 2,254.0,4595.0
05/22/2022,05/28/2022,2022,21,HHS Region 2,251.0,4495.0
05/29/2022,06/04/2022,2022,22,HHS Region 2,220.0,4416.0
06/05/2022,06/11/2022,2022,23,HHS Region 2,210.0,4339.0
06/12/2022,06/18/2022,2022,24,HHS Region 2,178.0,4429.0
06/19/2022,06/25/2022,2022,25,HHS Region 2,168.0,4307.0
06/26/2022,07/02/2022,2022,26,HHS Region 2,169.0,4512.0
07/03/2022,07/09/2022,2022,27,HHS Region 2,161.0,4309.0
07/10/2022,07/16/2022,2022,28,HHS Region 2,188.0,4402.0
07/17/2022,07/23/2022,2022,29,HHS Region 2,242.0,4537.0
07/24/2022,07/30/2022,2022,30,HHS Region 2,242.0,4508.0
07/31/2022,08/06/2022,2022,31,HHS Region 2,214.0,4464.0
08/07/2022,08/13/2022,2022,32,HHS Region 2,231.0,4433.0
08/14/2022,08/20/2022,2022,33,HHS Region 2,219.0,4484.0
08/21/2022,08/27/2022,2022,34,HHS Region 2,196.0,4445.0
08/28/2022,09/03/2022,2022,35,HHS Region 2,201.0,4409.0
09/04/2022,09/10/2022,2022,36,HHS Region 2,225.0,4530.0
09/11/2022,09/17/2022,2022,37,HHS Region 2,189.0,4424.0
09/18/2022,09/24/2022,2022,38,HHS Region 2,184.0,4503.0
09/25/2022,10/01/2022,2022,39,HHS Region 2,202.0,4537.0
10/02/2022,10/08/2022,2022,40,HHS Region 2,232.0,4786.0
10/09/2022,10/15/2022,2022,41,HHS Region 2,255.0,4815.0
10/16/2022,10/22/2022,2022,42,HHS Region 2,256.0,4718.0
10/23/2022,10/29/2022,2022,43,HHS Region 2,242.0,4665.0
10/30/2022,11/05/2022,2022,44,HHS Region 2,266.0,4761.0
11/06/2022,11/12/2022,2022,45,HHS Region 2,269.0,4767.0
11/13/2022,11/19/2022,2022,46,HHS Region 2,245.0,4864.0
11/20/2022,11/26/2022,2022,47,HHS Region 2,283.0,5195.0
11/27/2022,12/03/2022,2022,48,HHS Region 2,261.0,5193.0
12/04/2022,12/10/2022,2022,49,HHS Region 2,310.0,5220.0
12/11/2022,12/17/2022,2022,50,HHS Region 2,340.0,5392.0
12/18/2022,12/24/2022,2022,51,HHS Region 2,364.0,5393.0
12/25/2022,12/31/2022,2022,52,HHS Region 2,391.0,5612.0
