Start Week,End Week,MMWRyear,MMWRweek,Jurisdiction,COVID-19 Deaths,Total Deaths
01/03/2021,01/09/2021,2021,1,HHS Region 1,866.0,3481.0
01/10/2021,01/16/2021,2021,2,HHS Region 1,890.0,3554.0
01/17/2021,01/23/2021,2021,3,HHS Region 1,872.0,3464.0
01/24/2021,01/30/2021,2021,4,HHS Region 1,751.0,3400.0
01/31/2021,02/06/2021,2021,5,HHS Region 1,610.0,3265.0
02/07/2021,02/13/2021,2021,6,HHS Region 1,470.0,3044.0
02/14/2021,02/20/2021,2021,7,HHS Region 1,355.0,2949.0
02/21/2021,02/27/2021,2021,8,HHS Region 1,307.0,2837.0
02/28/2021,03/06/2021,2021,9,HHS Region 1,210.0,2768.0
03/07/2021,03/13/2021,2021,10,HHS Region 1,201.0,2741.0
03/14/2021,03/20/2021,2021,11,HHS Region 1,189.0,2638.0
03/21/2021,03/27/2021,2021,12,HHS Region 1,158.0,2644.0
03/28/2021,04/03/2021,2021,13,HHS Region 1,164.0,2568.0
04/04/2021,04/10/2021,2021,14,HHS Region 1,132.0,2530.0
04/11/2021,04/17/2021,2021,15,HHS Region 1,148.0,2569.0
04/18/2021,04/24/2021,2021,16,HHS Region 1,147.0,2567.0
04/25/2021,05/01/2021,2021,17,HHS Region 1,156.0,2645.0
05/02/2021,05/08/2021,2021,18,HHS Region 1,130.0,2618.0
05/09/2021,05/15/2021,2021,19,HHS Region 1,120.0,2549.0
05/16/2021,05/22/2021,2021,20,HHS Region 1,94.0,2663.0
05/23/2021,05/29/2021,2021,21,HHS Region 1,69.0,2499.0
05/30/2021,06/05/2021,2021,22,HHS Region 1,59.0,2423.0
06/06/2021,06/12/2021,2021,23,HHS Region 1,52.0,2529.0
06/13/2021,06/19/2021,2021,24,HHS Region 1,36.0,2410.0
06/20/2021,06/26/2021,2021,25,HHS Region 1,28.0,2478.0
06/27/2021,07/03/2021,2021,26,HHS Region 1,30.0,2499.0
07/04/2021,07/10/2021,2021,27,HHS Region 1,18.0,2578.0
07/11/2021,07/17/2021,2021,28,HHS Region 1,27.0,2429.0
07/18/2021,07/24/2021,2021,29,HHS Region 1,39.0,2514.0
07/25/2021,07/31/2021,2021,30,HHS Region 1,26.0,2475.0
08/01/2021,08/07/2021,2021,31,HHS Region 1,43.0,2608.0
08/08/2021,08/14/2021,2021,32,HHS Region 1,91.0,2598.0
08/15/2021,08/21/2021,2021,33,HHS Region 1,92.0,2641.0
08/22/2021,08/28/2021,2021,34,HHS Region 1,133.0,2597.0
08/29/2021,09/04/2021,2021,35,HHS Region 1,158.0,2641.0
09/05/2021,09/11/2021,2021,36,HHS Region 1,200.0,2747.0
09/12/2021,09/18/2021,2021,37,HHS Region 1,190.0,2792.0
09/19/2021,09/25/2021,2021,38,HHS Region 1,205.0,2776.0
09/26/2021,10/02/2021,2021,39,HHS Region 1,198.0,2738.0
10/03/2021,10/09/2021,2021,40,HHS Region 1,197.0,2761.0
10/10/2021,10/16/2021,2021,41,HHS Region 1,182.0,2858.0
10/17/2021,10/23/2021,2021,42,HHS Region 1,201.0,2848.0
10/24/2021,10/30/2021,2021,43,HHS Region 1,179.0,2903.0
10/31/2021,11/06/2021,2021,44,HHS Region 1,192.0,2987.0
11/07/2021,11/13/2021,2021,45,HHS Region 1,224.0,2983.0
11/14/2021,11/20/2021,2021,46,HHS Region 1,228.0,2974.0
11/21/2021,11/27/2021,2021,47,HHS Region 1,282.0,3034.0
11/28/2021,12/04/2021,2021,48,HHS Region 1,333.0,3193.0
12/05/2021,12/11/2021,2021,49,HHS Region 1,415.0,3332.0
12/12/2021,12/18/2021,2021,50,HHS Region 1,445.0,3206.0
12/19/2021,12/25/2021,2021,51,HHS Region 1,501.0,3290.0
12/26/2021,01/01/2022,2021,52,HHS Region 1,575.0,3464.0
