Start Week,End Week,MMWRyear,MMWRweek,Jurisdiction,COVID-19 Deaths,Total Deaths
01/02/2022,01/08/2022,2022,1,HHS Region 10,329.0,2974.0
01/09/2022,01/15/2022,2022,2,HHS Region 10,448.0,3207.0
01/16/2022,01/22/2022,2022,3,HHS Region 10,518.0,3066.0
01/23/2022,01/29/2022,2022,4,HHS Region 10,608.0,3204.0
01/30/2022,02/05/2022,2022,5,HHS Region 10,561.0,3116.0
02/06/2022,02/12/2022,2022,6,HHS Region 10,556.0,2979.0
02/13/2022,02/19/2022,2022,7,HHS Region 10,435.0,2845.0
02/20/2022,02/26/2022,2022,8,HHS Region 10,349.0,2739.0
02/27/2022,03/05/2022,2022,9,HHS Region 10,268.0,2676.0
03/06/2022,03/12/2022,2022,10,HHS Region 10,146.0,2519.0
03/13/2022,03/19/2022,2022,11,HHS Region 10,123.0,2430.0
03/20/2022,03/26/2022,2022,12,HHS Region 10,92.0,2493.0
03/27/2022,04/02/2022,2022,13,HHS Region 10,56.0,2356.0
04/03/2022,04/09/2022,2022,14,HHS Region 10,54.0,2460.0
04/10/2022,04/16/2022,2022,15,HHS Region 10,67.0,2498.0
04/17/2022,04/23/2022,2022,16,HHS Region 10,63.0,2501.0
04/24/2022,04/30/2022,2022,17,HHS Region 10,61.0,2440.0
05/01/2022,05/07/2022,2022,18,HHS Region 10,66.0,2515.0
05/08/2022,05/14/2022,2022,19,HHS Region 10,81.0,2427.0
05/15/2022,05/21/2022,2022,20,HHS Region 10,69.0,2346.0
05/22/2022,05/28/2022,2022,21,HHS Region 10,86.0,2454.0
05/29/2022,06/04/2022,2022,22,HHS Region 10,106.0,2459.0
06/05/2022,06/11/2022,2022,23,HHS Region 10,98.0,2450.0
06/12/2022,06/18/2022,2022,24,HHS Region 10,101.0,2433.0
06/19/2022,06/25/2022,2022,25,HHS Region 10,123.0,2491.0
06/26/2022,07/02/2022,2022,26,HHS Region 10,127.0,2534.0
07/03/2022,07/09/2022,2022,27,HHS Region 10,124.0,2561.0
07/10/2022,07/16/2022,2022,28,HHS Region 10,153.0,2568.0
07/17/2022,07/23/2022,2022,29,HHS Region 10,157.0,2444.0
07/24/2022,07/30/2022,2022,30,HHS Region 10,149.0,2544.0
07/31/2022,08/06/2022,2022,31,HHS Region 10,142.0,2495.0
08/07/2022,08/13/2022,2022,32,HHS Region 10,145.0,2535.0
08/14/2022,08/20/2022,2022,33,HHS Region 10,120.0,2557.0
08/21/2022,08/27/2022,2022,34,HHS Region 10,109.0,2420.0
08/28/2022,09/03/2022,2022,35,HHS Region 10,119.0,2450.0
09/04/2022,09/10/2022,2022,36,HHS Region 10,88.0,2465.0
09/11/2022,09/17/2022,2022,37,HHS Region 10,95.0,2391.0
09/18/2022,09/24/2022,2022,38,HHS Region 10,96.0,2497.0
09/25/2022,10/01/2022,2022,39,HHS Region 10,76.0,2388.0
10/02/2022,10/08/2022,2022,40,HHS Region 10,88.0,2485.0
10/09/2022,10/15/2022,2022,41,HHS Region 10,68.0,2432.0
10/16/2022,10/22/2022,2022,42,HHS Region 10,103.0,2444.0
10/23/2022,10/29/2022,2022,43,HHS Region 10,66.0,2435.0
10/30/2022,11/05/2022,2022,44,HHS Region 10,68.0,2572.0
11/06/2022,11/12/2022,2022,45,HHS Region 10,70.0,2629.0
11/13/2022,11/19/2022,2022,46,HHS Region 10,66.0,2519.0
11/20/2022,11/26/2022,2022,47,HHS Region 10,100.0,2775.0
11/27/2022,12/03/2022,2022,48,HHS Region 10,106.0,2875.0
12/04/2022,12/10/2022,2022,49,HHS Region 10,125.0,3041.0
12/11/2022,12/17/2022,2022,50,HHS Region 10,142.0,3109.0
12/18/2022,12/24/2022,2022,51,HHS Region 10,118.0,2987.0
12/25/2022,12/31/2022,2022,52,HHS Region 10,126.0,3019.0
