Start Week,End Week,MMWRyear,MMWRweek,Jurisdiction,COVID-19 Deaths,Total Deaths
12/29/2019,01/04/2020,2020,1,HHS Region 5,0.0,10441.0
01/05/2020,01/11/2020,2020,2,HHS Region 5,0.0,10472.0
01/12/2020,01/18/2020,2020,3,HHS Region 5,0.0,10231.0
01/19/2020,01/25/2020,2020,4,HHS Region 5,,10351.0
01/26/2020,02/01/2020,2020,5,HHS Region 5,0.0,10245.0
02/02/2020,02/08/2020,2020,6,HHS Region 5,0.0,10160.0
02/09/2020,02/15/2020,2020,7,HHS Region 5,,10289.0
02/16/2020,02/22/2020,2020,8,HHS Region 5,0.0,10412.0
02/23/2020,02/29/2020,2020,9,HHS Region 5,,10305.0
03/01/2020,03/07/2020,2020,10,HHS Region 5,0.0,10306.0
03/08/2020,03/14/2020,2020,11,HHS Region 5,,10233.0
03/15/2020,03/21/2020,2020,12,HHS Region 5,66.0,10302.0
03/22/2020,03/28/2020,2020,13,HHS Region 5,440.0,10891.0
03/29/2020,04/04/2020,2020,14,HHS Region 5,1372.0,12163.0
04/05/2020,04/11/2020,2020,15,HHS Region 5,1998.0,12725.0
04/12/2020,04/18/2020,2020,16,HHS Region 5,2287.0,12453.0
04/19/2020,04/25/2020,2020,17,HHS Region 5,2278.0,12360.0
04/26/2020,05/02/2020,2020,18,HHS Region 5,2194.0,12101.0
05/03/2020,05/09/2020,2020,19,HHS Region 5,2029.0,11631.0
05/10/2020,05/16/2020,2020,20,HHS Region 5,1718.0,11381.0
05/17/2020,05/23/2020,2020,21,HHS Region 5,1507.0,10971.0
05/24/2020,05/30/2020,2020,22,HHS Region 5,1227.0,10671.0
05/31/2020,06/06/2020,2020,23,HHS Region 5,1082.0,10659.0
06/07/2020,06/13/2020,2020,24,HHS Region 5,795.0,10021.0
06/14/2020,06/20/2020,2020,25,HHS Region 5,662.0,9999.0
06/21/2020,06/27/2020,2020,26,HHS Region 5,480.0,9791.0
06/28/2020,07/04/2020,2020,27,HHS Region 5,431.0,10043.0
07/05/2020,07/11/2020,2020,28,HHS Region 5,420.0,9915.0
07/12/2020,07/18/2020,2020,29,HHS Region 5,394.0,9843.0
07/19/2020,07/25/2020,2020,30,HHS Region 5,480.0,9761.0
07/26/2020,08/01/2020,2020,31,HHS Region 5,513.0,9969.0
08/02/2020,08/08/2020,2020,32,HHS Region 5,492.0,9983.0
08/09/2020,08/15/2020,2020,33,HHS Region 5,570.0,10233.0
08/16/2020,08/22/2020,2020,34,HHS Region 5,540.0,10034.0
08/23/2020,08/29/2020,2020,35,HHS Region 5,554.0,10142.0
08/30/2020,09/05/2020,2020,36,HHS Region 5,509.0,9877.0
09/06/2020,09/12/2020,2020,37,HHS Region 5,518.0,9957.0
09/13/2020,09/19/2020,2020,38,HHS Region 5,506.0,10063.0
09/20/2020,09/26/2020,2020,39,HHS Region 5,555.0,10492.0
09/27/2020,10/03/2020,2020,40,HHS Region 5,672.0,10285.0
10/04/2020,10/10/2020,2020,41,HHS Region 5,810.0,10831.0
10/11/2020,10/17/2020,2020,42,HHS Region 5,1046.0,10746.0
10/18/2020,10/24/2020,2020,43,HHS Region 5,1309.0,11173.0
10/25/2020,10/31/2020,2020,44,HHS Region 5,1605.0,11570.0
11/01/2020,11/07/2020,2020,45,HHS Region 5,2223.0,12552.0
11/08/2020,11/14/2020,2020,46,HHS Region 5,2817.0,13107.0
11/15/2020,11/21/2020,2020,47,HHS Region 5,3807.0,14087.0
11/22/2020,11/28/2020,2020,48,HHS Region 5,4206.0,14564.0
11/29/2020,12/05/2020,2020,49,HHS Region 5,4716.0,15039.0
12/06/2020,12/12/2020,2020,50,HHS Region 5,4994.0,15742.0
12/13/2020,12/19/2020,2020,51,HHS Region 5,4730.0,14938.0
12/20/2020,12/26/2020,2020,52,HHS Region 5,4165.0,14339.0
12/27/2020,01/02/2021,2020,53,HHS Region 5,3872.0,14290.0
